venue_name,city,country,venue_type,address,latitude,longitude,google_maps_url,capacity_min,capacity_max,event_types,past_events,upcoming_events,booking_available,booking_url,venue_operator,partnership_required,notes,sources
Thyagaraj Sports Complex,Delhi,India,arena,"Thyagaraj Sports Complex, Shri Jagannath Marg, Lodhi Art District, Kotla Mubarak, Defence Colony Tehsil, South East Delhi, Delhi, 110049, India",28.5768933,77.2174938,"https://www.google.com/maps?q=28.5768933,77.2174938",4494,4494,"[""concerts"",""esports"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Thyagaraj_Sports_Complex"",""https://www.wikidata.org/wiki/Q3521656"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q3521656#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Thyagaraj+Sports+Complex%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Thyagaraj+Sports+Complex+Delhi+India"",""https://www.ticketmaster.com/search?q=Thyagaraj+Sports+Complex+Delhi+India"",""https://in.bookmyshow.com/explore/events-Delhi?search=Thyagaraj Sports Complex"",""https://insider.in/search?q=Thyagaraj Sports Complex""]"
Babu Banarasi Das Indoor Stadium,,India,arena,,,,https://www.google.com/maps/search/?api=1&query=Babu+Banarasi+Das+Indoor+Stadium%2C+India,5000,5000,"[""concerts"",""esports"",""sports""]",[],[],true,https://www.facebook.com/BadmintonasiaC,,,official_site_links={'events_url': 'http://badmintonasia.org/calendar'},"[""https://en.wikipedia.org/wiki/Babu_Banarasi_Das_Indoor_Stadium"",""https://www.wikidata.org/wiki/Q24928029"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q24928029#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Babu+Banarasi+Das+Indoor+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q24928029#P856"",""http://badmintonasia.org/calendar"",""https://www.facebook.com/BadmintonasiaC"",""https://www.eventbrite.com/d/india/Babu+Banarasi+Das+Indoor+Stadium++India"",""https://www.ticketmaster.com/search?q=Babu+Banarasi+Das+Indoor+Stadium++India"",""https://in.bookmyshow.com/explore/events-?search=Babu Banarasi Das Indoor Stadium"",""https://insider.in/search?q=Babu Banarasi Das Indoor Stadium""]"
Chennai,Chennai Corporation,India,,"Chennai Corporation, Chennai, Tamil Nadu, India",13.0836939,80.270186,"https://www.google.com/maps?q=13.0836939,80.270186",,,[],[],[],true,https://chennaicorporation.gov.in/,,,official_site_links={'contact_url': 'https://chennaicorporation.gov.in/${tomcatUrl}contact.html'},"[""https://en.wikipedia.org/wiki/Chennai"",""https://www.wikidata.org/wiki/Q1352"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Chennai%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1352#P856"",""https://chennaicorporation.gov.in/${tomcatUrl}contact.html"",""https://chennaicorporation.gov.in/"",""https://www.eventbrite.com/d/india/Chennai+Chennai+Corporation+India"",""https://www.ticketmaster.com/search?q=Chennai+Chennai+Corporation+India"",""https://in.bookmyshow.com/explore/events-Chennai Corporation?search=Chennai"",""https://insider.in/search?q=Chennai""]"
"City Palace, Jaipur",Jaipur,India,,"City Palace, Tripolia Bazaar, Ramganj, Jaipur, Jaipur Municipal Corporation, Jaipur Tehsil, Jaipur, Rajasthan, 302001, India",26.9262096,75.8238346,"https://www.google.com/maps?q=26.9262096,75.8238346",,,[],[],[],true,https://royaljaipur.in/,,,official_site_links={'contact_url': 'https://royaljaipur.in/contact-us'},"[""https://en.wikipedia.org/wiki/City_Palace,_Jaipur"",""https://www.wikidata.org/wiki/Q2723395"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=City+Palace%2C+Jaipur%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q2723395#P856"",""https://royaljaipur.in/contact-us"",""https://royaljaipur.in/"",""https://www.eventbrite.com/d/india/City+Palace%2C+Jaipur+Jaipur+India"",""https://www.ticketmaster.com/search?q=City+Palace%2C+Jaipur+Jaipur+India"",""https://in.bookmyshow.com/explore/events-Jaipur?search=City Palace, Jaipur"",""https://insider.in/search?q=City Palace, Jaipur""]"
Earls Court Exhibition Centre,,India,convention center,,,,https://www.google.com/maps/search/?api=1&query=Earls+Court+Exhibition+Centre%2C+India,20000,20000,"[""conferences"",""cultural events"",""exhibitions"",""political events""]",[],[],true,http://www.eco.co.uk/exhibiting/book-it-connections,,,"official_site_links={'contact_url': 'http://www.eco.co.uk/contact-us', 'events_url': 'http://www.eco.co.uk/events/bloc-party-interpol'}","[""https://en.wikipedia.org/wiki/Earls_Court_Exhibition_Centre"",""https://www.wikidata.org/wiki/Q1130746"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q1130746#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Earls+Court+Exhibition+Centre%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1130746#P856"",""http://www.eco.co.uk/contact-us"",""http://www.eco.co.uk/events/bloc-party-interpol"",""http://www.eco.co.uk/exhibiting/book-it-connections"",""https://www.eventbrite.com/d/india/Earls+Court+Exhibition+Centre++India"",""https://www.ticketmaster.com/search?q=Earls+Court+Exhibition+Centre++India"",""https://in.bookmyshow.com/explore/events-?search=Earls Court Exhibition Centre"",""https://insider.in/search?q=Earls Court Exhibition Centre""]"
NRG Stadium,,India,stadium,,,,https://www.google.com/maps/search/?api=1&query=NRG+Stadium%2C+India,71054,71054,"[""concerts"",""sports""]",[],[],true,https://www.nrgpark.com/book-nrg-park/,,,"official_site_links={'contact_url': 'https://www.nrgpark.com/contact-us/', 'events_url': 'https://www.nrgpark.com/events-tickets/'}","[""https://en.wikipedia.org/wiki/NRG_Stadium"",""https://www.wikidata.org/wiki/Q1058864"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q1058864#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=NRG+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1058864#P856"",""https://www.nrgpark.com/contact-us/"",""https://www.nrgpark.com/events-tickets/"",""https://www.nrgpark.com/book-nrg-park/"",""https://www.eventbrite.com/d/india/NRG+Stadium++India"",""https://www.ticketmaster.com/search?q=NRG+Stadium++India"",""https://in.bookmyshow.com/explore/events-?search=NRG Stadium"",""https://insider.in/search?q=NRG Stadium""]"
"Philharmonic Hall, Liverpool",,India,music venue,,,,https://www.google.com/maps/search/?api=1&query=Philharmonic+Hall%2C+Liverpool%2C+India,1700,1700,"[""concerts"",""cultural events""]",[],[],true,https://www.liverpoolphil.com/get-tickets/discounts-and-group-bookings/,,,"official_site_links={'contact_url': 'https://www.liverpoolphil.com/contact-us/', 'events_url': 'https://www.liverpoolphil.com/current-events/'}","[""https://en.wikipedia.org/wiki/Philharmonic_Hall,_Liverpool"",""https://www.wikidata.org/wiki/Q7183048"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q7183048#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Philharmonic+Hall%2C+Liverpool%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q7183048#P856"",""https://www.liverpoolphil.com/contact-us/"",""https://www.liverpoolphil.com/current-events/"",""https://www.liverpoolphil.com/get-tickets/discounts-and-group-bookings/"",""https://www.eventbrite.com/d/india/Philharmonic+Hall%2C+Liverpool++India"",""https://www.ticketmaster.com/search?q=Philharmonic+Hall%2C+Liverpool++India"",""https://in.bookmyshow.com/explore/events-?search=Philharmonic Hall, Liverpool"",""https://insider.in/search?q=Philharmonic Hall, Liverpool""]"
"Punjab, India",Bengaluru,India,,"Pinds of Punjab, Kundalahalli Main Road, Channama Layout, Bharath Aikya Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560066, India",12.9730557,77.7104911,"https://www.google.com/maps?q=12.9730557,77.7104911",,,[],[],[],true,https://www.facebook.com/PunjabGovtIndia,,,official_site_links={'contact_url': 'https://punjab.gov.in/notifications/these-digitised-lists-of-the-candidates-are-based-on-applications-received-and-in-case-of-any-clerical-mistake-while-digitising-the-application-the-concerned-applicant-may-contact-ag-office-for-cor/'},"[""https://en.wikipedia.org/wiki/Punjab,_India"",""https://www.wikidata.org/wiki/Q22424"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Punjab%2C+India%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q22424#P856"",""https://punjab.gov.in/notifications/these-digitised-lists-of-the-candidates-are-based-on-applications-received-and-in-case-of-any-clerical-mistake-while-digitising-the-application-the-concerned-applicant-may-contact-ag-office-for-cor/"",""https://www.facebook.com/PunjabGovtIndia"",""https://www.eventbrite.com/d/india/Punjab%2C+India+Bengaluru+India"",""https://www.ticketmaster.com/search?q=Punjab%2C+India+Bengaluru+India"",""https://in.bookmyshow.com/explore/events-Bengaluru?search=Punjab, India"",""https://insider.in/search?q=Punjab, India""]"
+−=÷× Tour,Agra,India,,"Azalea Tour, Agra, Uttar Pradesh, India",27.1483828,78.0417417,"https://www.google.com/maps?q=27.1483828,78.0417417",,,[],[],[],true,https://www.facebook.com/EdSheeranMusic/,,,,"[""https://en.wikipedia.org/wiki/+−=÷×_Tour"",""https://www.wikidata.org/wiki/Q108578984"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=%2B%E2%88%92%3D%C3%B7%C3%97+Tour%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q108578984#P856"",""https://www.eventbrite.com/d/india/%2B%E2%88%92%3D%C3%B7%C3%97+Tour+Agra+India"",""https://www.ticketmaster.com/search?q=%2B%E2%88%92%3D%C3%B7%C3%97+Tour+Agra+India"",""https://in.bookmyshow.com/explore/events-Agra?search=+−=÷× Tour"",""https://insider.in/search?q=+−=÷× Tour""]"
Abhay Prashal Indoor Stadium,,India,arena,,,,https://www.google.com/maps/search/?api=1&query=Abhay+Prashal+Indoor+Stadium%2C+India,10000,10000,"[""concerts"",""esports"",""sports""]",[],[],true,http://abhayprashal.com/index.php,,,,"[""https://en.wikipedia.org/wiki/Abhay_Prashal_Indoor_Stadium"",""https://www.wikidata.org/wiki/Q22032205"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q22032205#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Abhay+Prashal+Indoor+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q22032205#P856"",""https://www.eventbrite.com/d/india/Abhay+Prashal+Indoor+Stadium++India"",""https://www.ticketmaster.com/search?q=Abhay+Prashal+Indoor+Stadium++India"",""https://in.bookmyshow.com/explore/events-?search=Abhay Prashal Indoor Stadium"",""https://insider.in/search?q=Abhay Prashal Indoor Stadium""]"
ACA–VDCA Cricket Stadium,Endada,India,stadium,"Dr. YS Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam - Anandapuram Main Road, Sandipini Nagar, Endada, Visakhapatnam (Rural), Visakhapatnam, Andhra Pradesh, 530045, India",17.7974965,83.3522341,"https://www.google.com/maps?q=17.7974965,83.3522341",,,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/ACA–VDCA_Cricket_Stadium"",""https://www.wikidata.org/wiki/Q23975544"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=ACA%E2%80%93VDCA+Cricket+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/ACA%E2%80%93VDCA+Cricket+Stadium+Endada+India"",""https://www.ticketmaster.com/search?q=ACA%E2%80%93VDCA+Cricket+Stadium+Endada+India"",""https://in.bookmyshow.com/explore/events-Endada?search=ACA–VDCA Cricket Stadium"",""https://insider.in/search?q=ACA–VDCA Cricket Stadium""]"
Albert Hall Museum,Jaipur,India,,"Albert Hall Museum, Motidungri Marg, Dhado Ka Bagh, Jaipur, Jaipur Municipal Corporation, Jaipur Tehsil, Jaipur, Rajasthan, 302004, India",26.9116927,75.8195024,"https://www.google.com/maps?q=26.9116927,75.8195024",,,[],[],[],true,http://alberthalljaipur.gov.in/,,,,"[""https://en.wikipedia.org/wiki/Albert_Hall_Museum"",""https://www.wikidata.org/wiki/Q4710411"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Albert+Hall+Museum%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q4710411#P856"",""https://www.eventbrite.com/d/india/Albert+Hall+Museum+Jaipur+India"",""https://www.ticketmaster.com/search?q=Albert+Hall+Museum+Jaipur+India"",""https://in.bookmyshow.com/explore/events-Jaipur?search=Albert Hall Museum"",""https://insider.in/search?q=Albert Hall Museum""]"
Ambedkar Stadium,Delhi,India,,"Ambedkar Stadium, Bahadur Shah Zafar Marg, Kotwali Tehsil, Central Delhi, Delhi, 110002, India",28.6387849,77.2410326,"https://www.google.com/maps?q=28.6387849,77.2410326",20000,20000,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Ambedkar_Stadium"",""https://www.wikidata.org/wiki/Q456749"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q456749#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Ambedkar+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Ambedkar+Stadium+Delhi+India"",""https://www.ticketmaster.com/search?q=Ambedkar+Stadium+Delhi+India"",""https://in.bookmyshow.com/explore/events-Delhi?search=Ambedkar Stadium"",""https://insider.in/search?q=Ambedkar Stadium""]"
Angul Stadium,Angul,India,stadium,"Angul Stadium, Angul - Narasinghpur Road, Angul, Anugul, Angul, Odisha, 759122, India",20.8356607,85.0973792,"https://www.google.com/maps?q=20.8356607,85.0973792",,,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Angul_Stadium"",""https://www.wikidata.org/wiki/Q20875503"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Angul+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Angul+Stadium+Angul+India"",""https://www.ticketmaster.com/search?q=Angul+Stadium+Angul+India"",""https://in.bookmyshow.com/explore/events-Angul?search=Angul Stadium"",""https://insider.in/search?q=Angul Stadium""]"
Bengaluru,Bengaluru,India,,"Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",12.9767936,77.590082,"https://www.google.com/maps?q=12.9767936,77.590082",,,[],[],[],true,http://www.bbmp.gov.in/,,,,"[""https://en.wikipedia.org/wiki/Bengaluru"",""https://www.wikidata.org/wiki/Q1355"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Bengaluru%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q1355#P856"",""https://www.eventbrite.com/d/india/Bengaluru+Bengaluru+India"",""https://www.ticketmaster.com/search?q=Bengaluru+Bengaluru+India"",""https://in.bookmyshow.com/explore/events-Bengaluru?search=Bengaluru"",""https://insider.in/search?q=Bengaluru""]"
Birsa Munda International Hockey Stadium,Rourkela,India,stadium,"Birsa Munda International Hockey Stadium, Ring Road, Chhend, Rourkela, Sundargarh, Odisha, 769003, India",22.2456626,84.8137173,"https://www.google.com/maps?q=22.2456626,84.8137173",,,"[""concerts"",""sports""]",[],[],,,,,,"[""https://en.wikipedia.org/wiki/Birsa_Munda_International_Hockey_Stadium"",""https://www.wikidata.org/wiki/Q105972684"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Birsa+Munda+International+Hockey+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Birsa+Munda+International+Hockey+Stadium+Rourkela+India"",""https://www.ticketmaster.com/search?q=Birsa+Munda+International+Hockey+Stadium+Rourkela+India"",""https://in.bookmyshow.com/explore/events-Rourkela?search=Birsa Munda International Hockey Stadium"",""https://insider.in/search?q=Birsa Munda International Hockey Stadium""]"
Brabourne Stadium,Mumbai City District,India,,"Brabourne Stadium, Marine Drive, Fort, A Ward, Mumbai Zone 1, Mumbai City District, Maharashtra, 400023, India",18.9319276,72.8249626,"https://www.google.com/maps?q=18.9319276,72.8249626",20000,20000,[],[],[],,,,,,"[""https://en.wikipedia.org/wiki/Brabourne_Stadium"",""https://www.wikidata.org/wiki/Q4786546"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://www.wikidata.org/wiki/Q4786546#P1083"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Brabourne+Stadium%2C+India&limit=1&addressdetails=1"",""https://www.eventbrite.com/d/india/Brabourne+Stadium+Mumbai+City+District+India"",""https://www.ticketmaster.com/search?q=Brabourne+Stadium+Mumbai+City+District+India"",""https://in.bookmyshow.com/explore/events-Mumbai City District?search=Brabourne Stadium"",""https://insider.in/search?q=Brabourne Stadium""]"
Constitution of India,Bengaluru,India,,"Dr. BR Ambedkar, Constitution of India, Rhenius Street, Pudupadacheri, Richmond Town, Shanthinagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560025, India",12.9603763,77.6015418,"https://www.google.com/maps?q=12.9603763,77.6015418",,,[],[],[],true,https://egazette.nic.in/writereaddata/1949/e-2358-1949-0000-109779.pdf,,,,"[""https://en.wikipedia.org/wiki/Constitution_of_India"",""https://www.wikidata.org/wiki/Q477108"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Constitution+of+India%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q477108#P856"",""https://www.eventbrite.com/d/india/Constitution+of+India+Bengaluru+India"",""https://www.ticketmaster.com/search?q=Constitution+of+India+Bengaluru+India"",""https://in.bookmyshow.com/explore/events-Bengaluru?search=Constitution of India"",""https://insider.in/search?q=Constitution of India""]"
Cricket Club of India,Mumbai City District,India,,"The Cricket Club of India Limited, Veer Nariman Road, Churchgate, Fort, A Ward, Mumbai Zone 1, Mumbai City District, Maharashtra, 400020, India",18.9314256,72.8245471,"https://www.google.com/maps?q=18.9314256,72.8245471",,,[],[],[],true,http://cciclub.in/,,,,"[""https://en.wikipedia.org/wiki/Cricket_Club_of_India"",""https://www.wikidata.org/wiki/Q5184963"",""https://www.bcci.tv/"",""https://www.indiansuperleague.com/"",""https://www.prokabaddi.com/"",""https://nominatim.openstreetmap.org/search?format=jsonv2&q=Cricket+Club+of+India%2C+India&limit=1&addressdetails=1"",""https://www.wikidata.org/wiki/Q5184963#P856"",""https://www.eventbrite.com/d/india/Cricket+Club+of+India+Mumbai+City+District+India"",""https://www.ticketmaster.com/search?q=Cricket+Club+of+India+Mumbai+City+District+India"",""https://in.bookmyshow.com/explore/events-Mumbai City District?search=Cricket Club of India"",""https://insider.in/search?q=Cricket Club of India""]"
